Vuosi,Kk,Pv,Klo,Aikavy√∂hyke,Lumensyvyys (cm)
2009,3,24,00:00,UTC,29
2009,3,25,00:00,UTC,28
2009,3,26,00:00,UTC,28
2009,3,27,00:00,UTC,28
2009,3,28,00:00,UTC,28
2009,3,29,00:00,UTC,35
2009,3,30,00:00,UTC,29
2009,3,31,00:00,UTC,27
2009,4,1,00:00,UTC,22
2009,4,2,00:00,UTC,20
2009,4,3,00:00,UTC,19
2009,4,4,00:00,UTC,14
2009,4,5,00:00,UTC,10
2009,4,6,00:00,UTC,6
2009,4,7,00:00,UTC,2
2009,4,8,00:00,UTC,1
2009,4,9,00:00,UTC,-1
2009,4,10,00:00,UTC,-1
2009,4,11,00:00,UTC,-1
2009,4,12,00:00,UTC,-1
2009,4,13,00:00,UTC,-1
2009,4,14,00:00,UTC,-1
2009,4,15,00:00,UTC,-1
2009,4,16,00:00,UTC,-1
2009,4,17,00:00,UTC,-1
2009,4,18,00:00,UTC,0
2009,4,19,00:00,UTC,-1
2009,4,20,00:00,UTC,-1
2009,4,21,00:00,UTC,-1
2009,4,22,00:00,UTC,-1
2009,4,23,00:00,UTC,-1
2009,4,24,00:00,UTC,-1
2009,4,25,00:00,UTC,-1
2009,4,26,00:00,UTC,-1
2009,4,27,00:00,UTC,-1
2009,4,28,00:00,UTC,-1
2009,4,29,00:00,UTC,-1
2009,4,30,00:00,UTC,-1
2009,5,1,00:00,UTC,-1
2009,5,2,00:00,UTC,-1
2009,5,3,00:00,UTC,-1
2009,5,4,00:00,UTC,-1
2009,5,5,00:00,UTC,-1
2009,5,6,00:00,UTC,-1
2009,5,7,00:00,UTC,-1
2009,5,8,00:00,UTC,-1
2009,5,9,00:00,UTC,-1
2009,5,10,00:00,UTC,-1
2009,5,11,00:00,UTC,-1
2009,5,12,00:00,UTC,-1
2009,5,13,00:00,UTC,-1
2009,5,14,00:00,UTC,-1
2009,5,15,00:00,UTC,-1
2009,5,16,00:00,UTC,-1
2009,5,17,00:00,UTC,-1
2009,5,18,00:00,UTC,-1
2009,5,19,00:00,UTC,-1
2009,5,20,00:00,UTC,-1
2009,5,21,00:00,UTC,-1
2009,5,22,00:00,UTC,-1
2009,5,23,00:00,UTC,-1
2009,5,24,00:00,UTC,-1
2009,5,25,00:00,UTC,-1
2009,5,26,00:00,UTC,-1
2009,5,27,00:00,UTC,-1
2009,5,28,00:00,UTC,-1
2009,5,29,00:00,UTC,-1
2009,5,30,00:00,UTC,-1
2009,5,31,00:00,UTC,-1
2009,6,1,00:00,UTC,-1
2009,6,2,00:00,UTC,-1
2009,6,3,00:00,UTC,-1
2009,6,4,00:00,UTC,-1
2009,6,5,00:00,UTC,-1
2009,6,6,00:00,UTC,-1
2009,6,7,00:00,UTC,-1
2009,6,8,00:00,UTC,-1
2009,6,9,00:00,UTC,-1
2009,6,10,00:00,UTC,-1
2009,6,11,00:00,UTC,-1
2009,6,12,00:00,UTC,-1
2009,6,13,00:00,UTC,-1
2009,6,14,00:00,UTC,-1
2009,6,15,00:00,UTC,-1
2009,6,16,00:00,UTC,-1
2009,6,17,00:00,UTC,-1
2009,6,18,00:00,UTC,-1
2009,6,19,00:00,UTC,-1
2009,6,20,00:00,UTC,-1
2009,6,21,00:00,UTC,-1
2009,6,22,00:00,UTC,-1
2009,6,23,00:00,UTC,-1
2009,6,24,00:00,UTC,-1
2009,6,25,00:00,UTC,-1
2009,6,26,00:00,UTC,-1
2009,6,27,00:00,UTC,-1
2009,6,28,00:00,UTC,-1
2009,6,29,00:00,UTC,-1
2009,6,30,00:00,UTC,-1
2009,7,1,00:00,UTC,-1
2009,7,2,00:00,UTC,-1
2009,7,3,00:00,UTC,-1
2009,7,4,00:00,UTC,-1
2009,7,5,00:00,UTC,-1
2009,7,6,00:00,UTC,-1
2009,7,7,00:00,UTC,-1
2009,7,8,00:00,UTC,-1
2009,7,9,00:00,UTC,-1
2009,7,10,00:00,UTC,-1
2009,7,11,00:00,UTC,-1
2009,7,12,00:00,UTC,-1
2009,7,13,00:00,UTC,-1
2009,7,14,00:00,UTC,-1
2009,7,15,00:00,UTC,-1
2009,7,16,00:00,UTC,-1
2009,7,17,00:00,UTC,-1
2009,7,18,00:00,UTC,-1
2009,7,19,00:00,UTC,-1
2009,7,20,00:00,UTC,-1
2009,7,21,00:00,UTC,-1
2009,7,22,00:00,UTC,-1
2009,7,23,00:00,UTC,-1
2009,7,24,00:00,UTC,-1
2009,7,25,00:00,UTC,-1
2009,7,26,00:00,UTC,-1
2009,7,27,00:00,UTC,-1
2009,7,28,00:00,UTC,-1
2009,7,29,00:00,UTC,-1
2009,7,30,00:00,UTC,-1
2009,7,31,00:00,UTC,-1
2009,8,1,00:00,UTC,-1
2009,8,2,00:00,UTC,-1
2009,8,3,00:00,UTC,-1
2009,8,4,00:00,UTC,-1
2009,8,5,00:00,UTC,-1
2009,8,6,00:00,UTC,-1
2009,8,7,00:00,UTC,-1
2009,8,8,00:00,UTC,-1
2009,8,9,00:00,UTC,-1
2009,8,10,00:00,UTC,-1
2009,8,11,00:00,UTC,-1
2009,8,12,00:00,UTC,-1
2009,8,13,00:00,UTC,-1
2009,8,14,00:00,UTC,-1
2009,8,15,00:00,UTC,-1
2009,8,16,00:00,UTC,-1
2009,8,17,00:00,UTC,-1
2009,8,18,00:00,UTC,-1
2009,8,19,00:00,UTC,-1
2009,8,20,00:00,UTC,-1
2009,8,21,00:00,UTC,-1
2009,8,22,00:00,UTC,-1
2009,8,23,00:00,UTC,-1
2009,8,24,00:00,UTC,-1
2009,8,25,00:00,UTC,-1
2009,8,26,00:00,UTC,-1
2009,8,27,00:00,UTC,-1
2009,8,28,00:00,UTC,-1
2009,8,29,00:00,UTC,-1
2009,8,30,00:00,UTC,-1
2009,8,31,00:00,UTC,-1
2009,9,1,00:00,UTC,-1
2009,9,2,00:00,UTC,-1
2009,9,3,00:00,UTC,-1
2009,9,4,00:00,UTC,-1
2009,9,5,00:00,UTC,-1
2009,9,6,00:00,UTC,-1
2009,9,7,00:00,UTC,-1
2009,9,8,00:00,UTC,-1
2009,9,9,00:00,UTC,-1
2009,9,10,00:00,UTC,-1
2009,9,11,00:00,UTC,-1
2009,9,12,00:00,UTC,-1
2009,9,13,00:00,UTC,-1
2009,9,14,00:00,UTC,-1
2009,9,15,00:00,UTC,-1
2009,9,16,00:00,UTC,-1
2009,9,17,00:00,UTC,-1
2009,9,18,00:00,UTC,-1
2009,9,19,00:00,UTC,-1
2009,9,20,00:00,UTC,-1
2009,9,21,00:00,UTC,-1
2009,9,22,00:00,UTC,-1
2009,9,23,00:00,UTC,-1
2009,9,24,00:00,UTC,-1
2009,9,25,00:00,UTC,-1
2009,9,26,00:00,UTC,-1
2009,9,27,00:00,UTC,-1
2009,9,28,00:00,UTC,-1
2009,9,29,00:00,UTC,-1
2009,9,30,00:00,UTC,-1
2009,10,1,00:00,UTC,-1
2009,10,2,00:00,UTC,-1
2009,10,3,00:00,UTC,-1
2009,10,4,00:00,UTC,-1
2009,10,5,00:00,UTC,-1
2009,10,6,00:00,UTC,-1
2009,10,7,00:00,UTC,-1
2009,10,8,00:00,UTC,-1
2009,10,9,00:00,UTC,-1
2009,10,10,00:00,UTC,-1
2009,10,11,00:00,UTC,-1
2009,10,12,00:00,UTC,-1
2009,10,13,00:00,UTC,-1
2009,10,14,00:00,UTC,-1
2009,10,15,00:00,UTC,-1
2009,10,16,00:00,UTC,-1
2009,10,17,00:00,UTC,-1
2009,10,18,00:00,UTC,-1
2009,10,19,00:00,UTC,-1
2009,10,20,00:00,UTC,-1
2009,10,21,00:00,UTC,-1
2009,10,22,00:00,UTC,-1
2009,10,23,00:00,UTC,-1
2009,10,24,00:00,UTC,-1
2009,10,25,00:00,UTC,-1
2009,10,26,00:00,UTC,-1
2009,10,27,00:00,UTC,-1
2009,10,28,00:00,UTC,-1
2009,10,29,00:00,UTC,-1
2009,10,30,00:00,UTC,-1
2009,10,31,00:00,UTC,-1
2009,11,1,00:00,UTC,-1
2009,11,2,00:00,UTC,-1
2009,11,3,00:00,UTC,-1
2009,11,4,00:00,UTC,-1
2009,11,5,00:00,UTC,0
2009,11,6,00:00,UTC,5
2009,11,7,00:00,UTC,6
2009,11,8,00:00,UTC,1
2009,11,9,00:00,UTC,0
2009,11,10,00:00,UTC,2
2009,11,11,00:00,UTC,2
2009,11,12,00:00,UTC,2
2009,11,13,00:00,UTC,2
2009,11,14,00:00,UTC,2
2009,11,15,00:00,UTC,-1
2009,11,16,00:00,UTC,-1
2009,11,17,00:00,UTC,-1
2009,11,18,00:00,UTC,-1
2009,11,19,00:00,UTC,-1
2009,11,20,00:00,UTC,-1
2009,11,21,00:00,UTC,-1
2009,11,22,00:00,UTC,-1
2009,11,23,00:00,UTC,-1
2009,11,24,00:00,UTC,-1
2009,11,25,00:00,UTC,-1
2009,11,26,00:00,UTC,-1
2009,11,27,00:00,UTC,-1
2009,11,28,00:00,UTC,-1
2009,11,29,00:00,UTC,-1
2009,11,30,00:00,UTC,-1
2009,12,1,00:00,UTC,-1
2009,12,2,00:00,UTC,-1
2009,12,3,00:00,UTC,-1
2009,12,4,00:00,UTC,-1
2009,12,5,00:00,UTC,-1
2009,12,6,00:00,UTC,-1
2009,12,7,00:00,UTC,-1
2009,12,8,00:00,UTC,-1
2009,12,9,00:00,UTC,-1
2009,12,10,00:00,UTC,0
2009,12,11,00:00,UTC,0
2009,12,12,00:00,UTC,0
2009,12,13,00:00,UTC,1
2009,12,14,00:00,UTC,4
2009,12,15,00:00,UTC,3
2009,12,16,00:00,UTC,3
2009,12,17,00:00,UTC,5
2009,12,18,00:00,UTC,8
2009,12,19,00:00,UTC,8
2009,12,20,00:00,UTC,6
2009,12,21,00:00,UTC,27
2009,12,22,00:00,UTC,27
2009,12,23,00:00,UTC,30
2009,12,24,00:00,UTC,25
2009,12,25,00:00,UTC,24
2009,12,26,00:00,UTC,24
2009,12,27,00:00,UTC,28
2009,12,28,00:00,UTC,28
2009,12,29,00:00,UTC,26
2009,12,30,00:00,UTC,32
2009,12,31,00:00,UTC,36
2010,1,1,00:00,UTC,36
2010,1,2,00:00,UTC,35
2010,1,3,00:00,UTC,35
2010,1,4,00:00,UTC,35
2010,1,5,00:00,UTC,36
2010,1,6,00:00,UTC,39
2010,1,7,00:00,UTC,38
2010,1,8,00:00,UTC,37
2010,1,9,00:00,UTC,36
2010,1,10,00:00,UTC,36
2010,1,11,00:00,UTC,35
2010,1,12,00:00,UTC,34
2010,1,13,00:00,UTC,34
2010,1,14,00:00,UTC,33
2010,1,15,00:00,UTC,35
2010,1,16,00:00,UTC,35
2010,1,17,00:00,UTC,33
2010,1,18,00:00,UTC,33
2010,1,19,00:00,UTC,33
2010,1,20,00:00,UTC,33
2010,1,21,00:00,UTC,33
2010,1,22,00:00,UTC,33
2010,1,23,00:00,UTC,34
2010,1,24,00:00,UTC,34
2010,1,25,00:00,UTC,36
2010,1,26,00:00,UTC,36
2010,1,27,00:00,UTC,34
2010,1,28,00:00,UTC,35
2010,1,29,00:00,UTC,46
2010,1,30,00:00,UTC,49
2010,1,31,00:00,UTC,55
2010,2,1,00:00,UTC,56
2010,2,2,00:00,UTC,64
2010,2,3,00:00,UTC,61
2010,2,4,00:00,UTC,59
2010,2,5,00:00,UTC,58
2010,2,6,00:00,UTC,58
2010,2,7,00:00,UTC,57
2010,2,8,00:00,UTC,65
2010,2,9,00:00,UTC,65
2010,2,10,00:00,UTC,65
2010,2,11,00:00,UTC,65
2010,2,12,00:00,UTC,61
2010,2,13,00:00,UTC,60
2010,2,14,00:00,UTC,60
2010,2,15,00:00,UTC,59
2010,2,16,00:00,UTC,58
2010,2,17,00:00,UTC,58
2010,2,18,00:00,UTC,62
2010,2,19,00:00,UTC,60
2010,2,20,00:00,UTC,61
2010,2,21,00:00,UTC,63
2010,2,22,00:00,UTC,67
2010,2,23,00:00,UTC,68
2010,2,24,00:00,UTC,77
2010,2,25,00:00,UTC,75
2010,2,26,00:00,UTC,73
2010,2,27,00:00,UTC,71
2010,2,28,00:00,UTC,68
2010,3,1,00:00,UTC,64
2010,3,2,00:00,UTC,67
2010,3,3,00:00,UTC,65
2010,3,4,00:00,UTC,67
2010,3,5,00:00,UTC,67
2010,3,6,00:00,UTC,67
2010,3,7,00:00,UTC,67
2010,3,8,00:00,UTC,65
2010,3,9,00:00,UTC,65
2010,3,10,00:00,UTC,64
2010,3,11,00:00,UTC,62
2010,3,12,00:00,UTC,64
2010,3,13,00:00,UTC,64
2010,3,14,00:00,UTC,64
2010,3,15,00:00,UTC,65
2010,3,16,00:00,UTC,65
2010,3,17,00:00,UTC,66
2010,3,18,00:00,UTC,65
2010,3,19,00:00,UTC,75
2010,3,20,00:00,UTC,69
2010,3,21,00:00,UTC,64
2010,3,22,00:00,UTC,73
2010,3,23,00:00,UTC,70
2010,3,24,00:00,UTC,71
2010,3,25,00:00,UTC,70
2010,3,26,00:00,UTC,68
2010,3,27,00:00,UTC,65
2010,3,28,00:00,UTC,60
2010,3,29,00:00,UTC,56
2010,3,30,00:00,UTC,54
2010,3,31,00:00,UTC,50
2010,4,1,00:00,UTC,48
2010,4,2,00:00,UTC,44
2010,4,3,00:00,UTC,37
2010,4,4,00:00,UTC,34
2010,4,5,00:00,UTC,30
2010,4,6,00:00,UTC,30
2010,4,7,00:00,UTC,27
2010,4,8,00:00,UTC,25
2010,4,9,00:00,UTC,20
2010,4,10,00:00,UTC,20
2010,4,11,00:00,UTC,18
2010,4,12,00:00,UTC,13
2010,4,13,00:00,UTC,11
2010,4,14,00:00,UTC,7
2010,4,15,00:00,UTC,-1
2010,4,16,00:00,UTC,-1
2010,4,17,00:00,UTC,-1
2010,4,18,00:00,UTC,-1
2010,4,19,00:00,UTC,-1
2010,4,20,00:00,UTC,-1
2010,4,21,00:00,UTC,-1
2010,4,22,00:00,UTC,-1
2010,4,23,00:00,UTC,-1
2010,4,24,00:00,UTC,0
2010,4,25,00:00,UTC,-1
2010,4,26,00:00,UTC,-1
2010,4,27,00:00,UTC,-1
2010,4,28,00:00,UTC,-1
2010,4,29,00:00,UTC,-1
2010,4,30,00:00,UTC,-1
2010,5,1,00:00,UTC,-1
2010,5,2,00:00,UTC,-1
2010,5,3,00:00,UTC,-1
2010,5,4,00:00,UTC,-1
2010,5,5,00:00,UTC,-1
2010,5,6,00:00,UTC,-1
2010,5,7,00:00,UTC,-1
2010,5,8,00:00,UTC,-1
2010,5,9,00:00,UTC,-1
2010,5,10,00:00,UTC,-1
2010,5,11,00:00,UTC,-1
2010,5,12,00:00,UTC,-1
2010,5,13,00:00,UTC,-1
2010,5,14,00:00,UTC,-1
2010,5,15,00:00,UTC,-1
2010,5,16,00:00,UTC,-1
2010,5,17,00:00,UTC,-1
2010,5,18,00:00,UTC,-1
2010,5,19,00:00,UTC,-1
2010,5,20,00:00,UTC,-1
2010,5,21,00:00,UTC,-1
2010,5,22,00:00,UTC,-1
2010,5,23,00:00,UTC,-1
2010,5,24,00:00,UTC,-1
2010,5,25,00:00,UTC,-1
2010,5,26,00:00,UTC,-1
2010,5,27,00:00,UTC,-1
2010,5,28,00:00,UTC,-1
2010,5,29,00:00,UTC,-1
2010,5,30,00:00,UTC,-1
2010,5,31,00:00,UTC,-1
2010,6,1,00:00,UTC,-1
2010,6,2,00:00,UTC,-1
2010,6,3,00:00,UTC,-1
2010,6,4,00:00,UTC,-1
2010,6,5,00:00,UTC,-1
2010,6,6,00:00,UTC,-1
2010,6,7,00:00,UTC,-1
2010,6,8,00:00,UTC,-1
2010,6,9,00:00,UTC,-1
2010,6,10,00:00,UTC,-1
2010,6,11,00:00,UTC,-1
2010,6,12,00:00,UTC,-1
2010,6,13,00:00,UTC,-1
2010,6,14,00:00,UTC,-1
2010,6,15,00:00,UTC,-1
2010,6,16,00:00,UTC,-1
2010,6,17,00:00,UTC,-1
2010,6,18,00:00,UTC,-1
2010,6,19,00:00,UTC,-1
2010,6,20,00:00,UTC,-1
2010,6,21,00:00,UTC,-1
2010,6,22,00:00,UTC,-1
2010,6,23,00:00,UTC,-1
2010,6,24,00:00,UTC,-1
2010,6,25,00:00,UTC,-1
2010,6,26,00:00,UTC,-1
2010,6,27,00:00,UTC,-1
2010,6,28,00:00,UTC,-1
2010,6,29,00:00,UTC,-1
2010,6,30,00:00,UTC,-1
2010,7,1,00:00,UTC,-1
2010,7,2,00:00,UTC,-1
2010,7,3,00:00,UTC,-1
2010,7,4,00:00,UTC,-1
2010,7,5,00:00,UTC,-1
2010,7,6,00:00,UTC,-1
2010,7,7,00:00,UTC,-1
2010,7,8,00:00,UTC,-1
2010,7,9,00:00,UTC,-1
2010,7,10,00:00,UTC,-1
2010,7,11,00:00,UTC,-1
2010,7,12,00:00,UTC,-1
2010,7,13,00:00,UTC,-1
2010,7,14,00:00,UTC,-1
2010,7,15,00:00,UTC,-1
2010,7,16,00:00,UTC,-1
2010,7,17,00:00,UTC,-1
2010,7,18,00:00,UTC,-1
2010,7,19,00:00,UTC,-1
2010,7,20,00:00,UTC,-1
2010,7,21,00:00,UTC,-1
2010,7,22,00:00,UTC,-1
2010,7,23,00:00,UTC,-1
2010,7,24,00:00,UTC,-1
2010,7,25,00:00,UTC,-1
2010,7,26,00:00,UTC,-1
2010,7,27,00:00,UTC,-1
2010,7,28,00:00,UTC,-1
2010,7,29,00:00,UTC,-1
2010,7,30,00:00,UTC,-1
2010,7,31,00:00,UTC,-1
2010,8,1,00:00,UTC,-1
2010,8,2,00:00,UTC,-1
2010,8,3,00:00,UTC,-1
2010,8,4,00:00,UTC,-1
2010,8,5,00:00,UTC,-1
2010,8,6,00:00,UTC,-1
2010,8,7,00:00,UTC,-1
2010,8,8,00:00,UTC,-1
2010,8,9,00:00,UTC,-1
2010,8,10,00:00,UTC,-1
2010,8,11,00:00,UTC,-1
2010,8,12,00:00,UTC,-1
2010,8,13,00:00,UTC,-1
2010,8,14,00:00,UTC,-1
2010,8,15,00:00,UTC,-1
2010,8,16,00:00,UTC,-1
2010,8,17,00:00,UTC,-1
2010,8,18,00:00,UTC,-1
2010,8,19,00:00,UTC,-1
2010,8,20,00:00,UTC,-1
2010,8,21,00:00,UTC,-1
2010,8,22,00:00,UTC,-1
2010,8,23,00:00,UTC,-1
2010,8,24,00:00,UTC,-1
2010,8,25,00:00,UTC,-1
2010,8,26,00:00,UTC,-1
2010,8,27,00:00,UTC,-1
2010,8,28,00:00,UTC,-1
2010,8,29,00:00,UTC,-1
2010,8,30,00:00,UTC,-1
2010,8,31,00:00,UTC,-1
2010,9,1,00:00,UTC,-1
2010,9,2,00:00,UTC,-1
2010,9,3,00:00,UTC,-1
2010,9,4,00:00,UTC,-1
2010,9,5,00:00,UTC,-1
2010,9,6,00:00,UTC,-1
2010,9,7,00:00,UTC,-1
2010,9,8,00:00,UTC,-1
2010,9,9,00:00,UTC,-1
2010,9,10,00:00,UTC,-1
2010,9,11,00:00,UTC,-1
2010,9,12,00:00,UTC,-1
2010,9,13,00:00,UTC,-1
2010,9,14,00:00,UTC,-1
2010,9,15,00:00,UTC,-1
2010,9,16,00:00,UTC,-1
2010,9,17,00:00,UTC,-1
2010,9,18,00:00,UTC,-1
2010,9,19,00:00,UTC,-1
2010,9,20,00:00,UTC,-1
2010,9,21,00:00,UTC,-1
2010,9,22,00:00,UTC,-1
2010,9,23,00:00,UTC,-1
2010,9,24,00:00,UTC,-1
2010,9,25,00:00,UTC,-1
2010,9,26,00:00,UTC,-1
2010,9,27,00:00,UTC,-1
2010,9,28,00:00,UTC,-1
2010,9,29,00:00,UTC,-1
2010,9,30,00:00,UTC,-1
2010,10,1,00:00,UTC,-1
2010,10,2,00:00,UTC,-1
2010,10,3,00:00,UTC,-1
2010,10,4,00:00,UTC,-1
2010,10,5,00:00,UTC,-1
2010,10,6,00:00,UTC,-1
2010,10,7,00:00,UTC,-1
2010,10,8,00:00,UTC,-1
2010,10,9,00:00,UTC,-1
2010,10,10,00:00,UTC,-1
2010,10,11,00:00,UTC,-1
2010,10,12,00:00,UTC,-1
2010,10,13,00:00,UTC,-1
2010,10,14,00:00,UTC,-1
2010,10,15,00:00,UTC,-1
2010,10,16,00:00,UTC,-1
2010,10,17,00:00,UTC,-1
2010,10,18,00:00,UTC,-1
2010,10,19,00:00,UTC,-1
2010,10,20,00:00,UTC,-1
2010,10,21,00:00,UTC,-1
2010,10,22,00:00,UTC,-1
2010,10,23,00:00,UTC,-1
2010,10,24,00:00,UTC,-1
2010,10,25,00:00,UTC,-1
2010,10,26,00:00,UTC,-1
2010,10,27,00:00,UTC,-1
2010,10,28,00:00,UTC,-1
2010,10,29,00:00,UTC,-1
2010,10,30,00:00,UTC,-1
2010,10,31,00:00,UTC,-1
2010,11,1,00:00,UTC,-1
2010,11,2,00:00,UTC,-1
2010,11,3,00:00,UTC,-1
2010,11,4,00:00,UTC,-1
2010,11,5,00:00,UTC,-1
2010,11,6,00:00,UTC,-1
2010,11,7,00:00,UTC,-1
2010,11,8,00:00,UTC,-1
2010,11,9,00:00,UTC,-1
2010,11,10,00:00,UTC,2
2010,11,11,00:00,UTC,0
2010,11,12,00:00,UTC,-1
2010,11,13,00:00,UTC,-1
2010,11,14,00:00,UTC,-1
2010,11,15,00:00,UTC,-1
2010,11,16,00:00,UTC,-1
2010,11,17,00:00,UTC,-1
2010,11,18,00:00,UTC,9
2010,11,19,00:00,UTC,10
2010,11,20,00:00,UTC,11
2010,11,21,00:00,UTC,16
2010,11,22,00:00,UTC,15
2010,11,23,00:00,UTC,15
2010,11,24,00:00,UTC,16
2010,11,25,00:00,UTC,18
2010,11,26,00:00,UTC,17
2010,11,27,00:00,UTC,16
2010,11,28,00:00,UTC,16
2010,11,29,00:00,UTC,16
2010,11,30,00:00,UTC,16
2010,12,1,00:00,UTC,16
2010,12,2,00:00,UTC,15
2010,12,3,00:00,UTC,20
2010,12,4,00:00,UTC,21
2010,12,5,00:00,UTC,25
2010,12,6,00:00,UTC,31
2010,12,7,00:00,UTC,38
2010,12,8,00:00,UTC,42
2010,12,9,00:00,UTC,42
2010,12,10,00:00,UTC,36
2010,12,11,00:00,UTC,36
2010,12,12,00:00,UTC,46
2010,12,13,00:00,UTC,46
2010,12,14,00:00,UTC,41
2010,12,15,00:00,UTC,37
2010,12,16,00:00,UTC,36
2010,12,17,00:00,UTC,35
2010,12,18,00:00,UTC,33
2010,12,19,00:00,UTC,37
2010,12,20,00:00,UTC,50
2010,12,21,00:00,UTC,50
2010,12,22,00:00,UTC,48
2010,12,23,00:00,UTC,44
2010,12,24,00:00,UTC,43
2010,12,25,00:00,UTC,40
2010,12,26,00:00,UTC,43
2010,12,27,00:00,UTC,46
2010,12,28,00:00,UTC,44
2010,12,29,00:00,UTC,44
2010,12,30,00:00,UTC,41
2010,12,31,00:00,UTC,48
2011,1,1,00:00,UTC,49